,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
25849,-1.0,0.0,2.0,12.0,3.0,-7.0,3.0,3.0,1.0,-1.0,-3.0,4.0,-2.0,0.0,-1.0,-1.0,-2.0,-1.0,4.0,-7.0,2.0,-4.0,-2.0,-1.0
25850,0.0,1.0,-1.0,0.0,0.0,-1.0,3.0,6.0,6.0,0.0,-1.0,1.0,-1.0,4.0,-2.0,4.0,-6.0,-6.0,-4.0,10.0,-3.0,-3.0,-2.0,-4.0
25851,-1.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-5.0,-4.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,3.0,0.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0
25852,-2.0,-1.0,0.0,0.0,0.0,-1.0,3.0,-9.0,-2.0,-2.0,-2.0,1.0,2.0,7.0,1.0,-3.0,1.0,2.0,-1.0,2.0,5.0,-1.0,0.0,0.0
25853,4.0,0.0,-1.0,0.0,0.0,-2.0,-3.0,-5.0,-6.0,-3.0,-2.0,1.0,2.0,2.0,0.0,0.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0
25854,-1.0,1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,5.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,2.0,-1.0
25855,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0,-1.0,2.0,2.0,0.0,1.0
25856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25857,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,-4.0,0.0,-2.0,0.0,2.0,-1.0,0.0,2.0,3.0,0.0,2.0,-1.0,2.0,3.0,-2.0,1.0,-2.0
25858,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,0.0,0.0,0.0
25859,0.0,0.0,0.0,0.0,-1.0,-1.0,-7.0,-2.0,-2.0,-3.0,-1.0,0.0,-3.0,-1.0,0.0,1.0,17.0,8.0,-3.0,-2.0,-1.0,2.0,0.0,0.0
25860,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0,-2.0,0.0,2.0,-1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,-1.0,0.0
25862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
25864,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0
25865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
25868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25869,3.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,-7.0,-5.0,-1.0,1.0,-2.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1.0,-1.0,2.0,2.0,3.0,3.0
25872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-3.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,5.0,1.0,1.0,0.0,0.0,1.0
25874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-2.0,3.0,-2.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0
25876,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25881,0.0,0.0,0.0,0.0,-1.0,0.0,17.0,30.0,16.0,4.0,-2.0,-10.0,-2.0,-3.0,-1.0,-18.0,-17.0,-5.0,-3.0,-3.0,-1.0,-1.0,0.0,0.0
25882,-1.0,0.0,0.0,-1.0,0.0,11.0,11.0,6.0,27.0,11.0,8.0,3.0,6.0,12.0,-8.0,-17.0,-25.0,-17.0,-10.0,-4.0,-2.0,-3.0,-4.0,-4.0
25894,2.0,0.0,1.0,-1.0,-2.0,-1.0,-4.0,-1.0,-2.0,2.0,-1.0,1.0,-1.0,-1.0,3.0,3.0,0.0,-2.0,-1.0,2.0,1.0,3.0,-3.0,2.0
25895,0.0,-1.0,-2.0,-2.0,0.0,-2.0,-1.0,8.0,-8.0,3.0,-1.0,1.0,6.0,1.0,-4.0,0.0,1.0,-5.0,2.0,-1.0,3.0,0.0,4.0,-1.0
25896,3.0,3.0,-3.0,0.0,-1.0,-2.0,-4.0,4.0,-4.0,1.0,1.0,-3.0,4.0,0.0,2.0,-2.0,6.0,-4.0,-1.0,2.0,-1.0,5.0,-5.0,0.0
25897,0.0,0.0,-1.0,-1.0,0.0,-2.0,4.0,4.0,-1.0,1.0,-3.0,-2.0,1.0,3.0,0.0,-1.0,-1.0,4.0,-2.0,1.0,-2.0,-1.0,-2.0,1.0
25898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,-1.0
25899,0.0,-2.0,0.0,-1.0,0.0,-1.0,-4.0,14.0,3.0,2.0,-1.0,-7.0,7.0,8.0,15.0,-1.0,-13.0,-8.0,-6.0,-5.0,4.0,-3.0,-4.0,4.0
25900,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,3.0,5.0,1.0,-2.0,1.0,-7.0,-1.0,2.0,0.0,-1.0,1.0,-3.0,-1.0,1.0
25901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25903,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,5.0,1.0,-3.0,-1.0,2.0,1.0,-2.0,-2.0,0.0
25904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,-1.0,0.0
25905,0.0,-1.0,0.0,0.0,-1.0,-2.0,-5.0,-6.0,-3.0,-1.0,1.0,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,4.0,12.0,1.0,-1.0,2.0,0.0
25907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,-3.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
25908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
25909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0
25910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,-1.0,0.0
25911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
25912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0
25913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
25914,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-3.0,0.0,2.0,-1.0,-2.0,0.0,2.0,-1.0,4.0,2.0,3.0,4.0,-3.0,5.0,-3.0,-6.0,-1.0
25915,0.0,4.0,0.0,0.0,-3.0,-1.0,-4.0,-3.0,0.0,0.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,6.0,-3.0,-1.0,-2.0,-1.0,1.0,3.0,0.0
25916,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,-6.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,-2.0,-3.0,2.0,4.0,-1.0
25917,0.0,1.0,2.0,0.0,0.0,-1.0,-1.0,-8.0,0.0,-2.0,-1.0,-1.0,0.0,2.0,0.0,2.0,-1.0,7.0,-1.0,6.0,-4.0,-2.0,0.0,2.0
25918,1.0,1.0,0.0,0.0,-5.0,-4.0,-6.0,-7.0,-7.0,-1.0,0.0,4.0,-1.0,2.0,0.0,3.0,10.0,7.0,-7.0,2.0,-1.0,-3.0,3.0,9.0
25919,4.0,-1.0,-2.0,0.0,0.0,-4.0,-3.0,-3.0,-4.0,1.0,2.0,2.0,0.0,3.0,2.0,5.0,-6.0,0.0,2.0,-3.0,1.0,1.0,3.0,0.0
25920,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,1.0,-3.0,1.0,3.0,3.0,1.0,-4.0,-2.0,-3.0
25921,-2.0,0.0,-1.0,1.0,0.0,-1.0,2.0,-2.0,2.0,6.0,4.0,-4.0,0.0,4.0,-3.0,0.0,9.0,-13.0,0.0,-1.0,5.0,0.0,-2.0,-4.0
25922,1.0,1.0,-3.0,2.0,0.0,-2.0,-1.0,-3.0,0.0,1.0,1.0,1.0,2.0,-2.0,3.0,1.0,1.0,7.0,-6.0,-1.0,-1.0,-1.0,2.0,-3.0
25923,-1.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-3.0,1.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,-1.0,5.0,-1.0,2.0,0.0
25924,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,-3.0,-2.0,14.0,-5.0,-2.0,-1.0,7.0,-2.0,4.0,-3.0,4.0,-6.0,4.0,0.0,0.0,-8.0,0.0
25925,1.0,-1.0,0.0,1.0,1.0,4.0,3.0,10.0,21.0,21.0,14.0,11.0,20.0,-9.0,-4.0,-13.0,-31.0,-26.0,-9.0,-5.0,-5.0,0.0,-4.0,0.0
25926,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,-2.0,1.0,0.0,-1.0,0.0,-2.0,-4.0,-2.0,-2.0,-4.0,0.0,0.0,1.0,0.0,0.0
25927,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,-4.0,-8.0,0.0,0.0,-1.0,-2.0,0.0,0.0
25928,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,5.0,-2.0,1.0,-5.0,-5.0,0.0,-3.0,0.0,-2.0,-2.0,0.0,1.0
25929,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-1.0,-3.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0
25930,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-4.0,0.0,-1.0,2.0,0.0,-1.0,0.0,0.0,1.0,3.0,2.0,-2.0,0.0,1.0,1.0,0.0,1.0
25932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
25933,0.0,0.0,0.0,0.0,-1.0,0.0,-11.0,-3.0,1.0,-4.0,-2.0,0.0,-1.0,-2.0,1.0,1.0,2.0,0.0,0.0,4.0,11.0,4.0,3.0,-1.0
25934,0.0,0.0,-1.0,0.0,-2.0,-1.0,-3.0,-4.0,-7.0,-4.0,2.0,1.0,6.0,-5.0,0.0,3.0,1.0,-3.0,6.0,1.0,2.0,-1.0,6.0,3.0
25935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
25936,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
25937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,1.0
25938,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-4.0,-3.0,-2.0,-2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25941,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,-3.0,-2.0,2.0,-1.0,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,-1.0,2.0,2.0,2.0,1.0
25942,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0
25943,2.0,-1.0,0.0,0.0,-1.0,-13.0,-16.0,-25.0,-19.0,-8.0,-1.0,2.0,-3.0,-1.0,-4.0,13.0,17.0,14.0,15.0,8.0,3.0,-10.0,25.0,3.0
25944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-2.0,0.0,3.0,3.0,2.0,-2.0,0.0,-1.0,0.0,-3.0
25946,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,1.0,0.0,1.0,1.0
25947,0.0,0.0,1.0,-2.0,0.0,-2.0,-3.0,-3.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0
25948,0.0,-1.0,0.0,0.0,0.0,-1.0,-4.0,-3.0,-1.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0
25949,-1.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,-3.0,3.0,0.0,0.0,-2.0,-2.0,1.0,-2.0,0.0,1.0,0.0,4.0,-1.0,1.0,3.0,0.0
25950,3.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-3.0,-1.0,0.0,-1.0,-3.0,0.0,1.0,2.0,-4.0,1.0,1.0,1.0,3.0,1.0,4.0
25951,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,1.0,-1.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,2.0,0.0
25952,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,2.0,-1.0,2.0,-2.0,2.0,3.0,-1.0,-2.0,0.0,0.0
25953,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,3.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0
25954,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-2.0,0.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,1.0,0.0,0.0,-3.0,3.0,1.0,0.0,0.0
25955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,6.0,-1.0,3.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
25957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
25958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25959,1.0,0.0,0.0,0.0,0.0,-8.0,-10.0,-5.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,-1.0,2.0,1.0,1.0,-1.0,9.0,5.0,1.0,1.0
25960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25961,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-3.0,-1.0,1.0,2.0,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0
25962,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-3.0,-2.0,-4.0,1.0,0.0,-1.0,0.0,0.0,-1.0,2.0,4.0,1.0,1.0,1.0,-1.0,8.0
25963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
25964,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25973,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-4.0,-1.0,-2.0,2.0,-1.0,0.0,1.0,1.0,0.0,6.0,3.0,-1.0,1.0,0.0,-3.0,-1.0
26051,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26055,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
26056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
26058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,2.0,-2.0,0.0,1.0,0.0,-1.0,0.0,0.0
26060,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
26061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26066,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,-1.0,0.0,0.0,-3.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0
26071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
26072,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,2.0,1.0,5.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0
26083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
26085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0
26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26087,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
26088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,2.0,-1.0,0.0,-1.0,0.0,1.0,0.0
26089,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26090,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
26091,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,-1.0,0.0
26092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0,2.0,0.0,-1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
26093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,3.0,1.0,1.0,-3.0,0.0,2.0,0.0,0.0,0.0
26094,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,-1.0,2.0,2.0,1.0,0.0,1.0,4.0,-1.0,-2.0,-2.0,3.0,-1.0,4.0,0.0
26100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0
26103,1.0,6.0,0.0,1.0,1.0,-1.0,-3.0,-4.0,1.0,-7.0,-5.0,-4.0,-1.0,-3.0,1.0,1.0,2.0,4.0,2.0,-4.0,2.0,3.0,-1.0,7.0
26104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
26105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,-2.0,3.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0
26106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
26107,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-2.0,1.0,0.0,-1.0,0.0,1.0,1.0
26108,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,0.0,5.0,0.0,-2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
26109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
26112,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,19.0,0.0,0.0,-1.0,0.0,1.0,2.0,1.0,-2.0,-2.0,-8.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0
26113,,,,,,,,,,,,,,,,,,,,,,,,
26114,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,-9.0,1.0,-4.0,1.0,0.0,-1.0,0.0,0.0,-1.0,2.0,7.0,6.0,2.0,2.0,-1.0,0.0
26117,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,5.0,-3.0,3.0,-3.0,-1.0,-2.0,1.0,-2.0,1.0,-2.0,1.0,3.0,0.0,-1.0
26118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,0.0,0.0,-2.0,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0
26119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,2.0,-2.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
26120,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
26121,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0
26123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
